subject,trial_type,trial_num,ic_video_frame,hip_flex,knee_valg,trunk_lean,ankle_angle_sagittal,peak_vgrf_bw,loading_rate_bw_s,bw_N,knee_moment_avg_Nmkg,hip_moment_avg_Nmkg,z_hip_flex,z_knee_valg,z_trunk_lean,z_ankle_angle_sagittal,KScore_raw,z_peak_vgrf_bw,z_loading_rate_bw_s,DScore_orig_raw,z_up_peak_vgrf_bw,z_up_loading_rate_bw_s,z_up_knee_moment_avg_Nmkg,z_up_hip_moment_avg_Nmkg,DScore_upgraded_raw
sub02,DJ,2,1143,7.695233877663006,14.423823168616329,1.3447763116121536,172.6734453678431,3.20769620425432,45.82423148934743,608.22,3.368301157989234,4.793532495023747,-0.23403984112496706,0.6965272671978908,0.6009914394522665,-0.4581147710592816,0.15134102361647717,-0.9597561532950593,-0.45333537114627565,-0.7065457622206675,-0.9597561532950593,-0.45333537114627565,-1.1898313760549952,-1.265123911216687,-0.9670117029282543
sub02,DJ,3,759,7.617307080273398,18.027398710737085,2.356318590858067,168.5993015014558,4.078880486424525,92.70182923692104,608.22,4.836173043847031,7.072355809203289,-0.21283995233024489,1.7555369133875063,0.21725627723235988,-0.3609958470225749,0.3497393478167616,-0.43142509006506463,-0.20827143469527856,-0.3198482623801716,-0.43142509006506463,-0.20827143469527856,-0.4335936623371922,-0.3716070911174479,-0.3612243195537458
sub03,CMJ,1,745,7.615035780304203,11.740098751283522,1.383601692411856,165.48662164707827,3.64506846213387,40.50076069037633,608.22,3.710623638527847,5.637166603371843,-0.21222204798437982,-0.09215886202293182,0.5862627779765148,-0.2867961799902121,-0.0012285780052522371,-0.6945110670807284,-0.4811650973323902,-0.5878380822065593,-0.6945110670807284,-0.4811650973323902,-1.0134691386343604,-0.9343386058671835,-0.7808709772286656
sub03,CMJ,2,714,7.698678510252482,8.782022853753046,1.6921934991784169,172.46981509997207,3.5580369173443613,41.37252229470188,608.22,3.956197451311201,5.875164955563375,-0.23497694915816983,-0.9614707088344404,0.46919646304445034,-0.4532606585965134,-0.2951279633861683,-0.7472914828139481,-0.47660775351214474,-0.6119496181630464,-0.7472914828139481,-0.47660775351214474,-0.8869511635184867,-0.8410204756217063,-0.7379677188665714
sub03,CMJ,3,667,7.238439480526841,7.0059136906836095,2.4455104038948656,171.48829180593964,4.551383633736045,54.18313849685767,608.22,6.737857688530605,10.041948185593611,-0.1097694906712957,-1.4834291677014777,0.18342078113240598,-0.4298632309750088,-0.459910277053844,-0.14487482130132937,-0.40963717085199297,-0.2772559960766612,-0.14487482130132937,-0.40963717085199297,0.546141464252104,0.79275730722492,0.1960966948309254
sub03,DJ,1,585,8.04433006602027,10.701333683647883,1.956445567093829,171.37255066361348,3.825196733462501,60.71740846765874,608.22,4.532603238096689,6.645347458430622,-0.32901102715785163,-0.3974285070998177,0.36895071728673423,-0.42710420832432777,-0.19614825632381572,-0.5852719967065874,-0.37547770027713967,-0.4803748484918635,-0.5852719967065874,-0.37547770027713967,-0.5899907825942093,-0.5390352288603611,-0.5224439271095743
sub03,DJ,2,544,5.789471996737102,10.29676522173351,3.3141771077234723,169.67775801520773,4.288415054893788,53.60518818617236,608.22,5.30297477036546,7.628900620662311,0.2844203201832588,-0.5163220612111525,-0.14611359953352082,-0.38670395642442573,-0.19117982424646007,-0.3043525250423923,-0.4126585453467419,-0.35850553519456707,-0.3043525250423923,-0.4126585453467419,-0.19310055539582907,-0.15338826428548055,-0.26587497251761094
sub03,DJ,3,818,5.144707868148233,12.57756673143416,6.18992352681317,163.8650775220811,3.499371411748563,49.9910201678366,608.22,6.437805907507315,9.171967723800984,0.4598276034643856,0.15395410521974004,-1.2370467629553792,-0.24814201708815076,-0.21785176783985108,-0.782869269948884,-0.43155247942455,-0.607210874686717,-0.782869269948884,-0.43155247942455,0.3915568066507319,0.45164171000746445,-0.0928058081788094
sub04,CMJ,1,948,7.486469478973989,11.2177444934757,0.8213285748624081,173.26306170435532,4.013251888258463,59.89928191430541,608.22,4.858544984069289,7.304658820849587,-0.17724574480946262,-0.2456670072750079,0.7995647529919122,-0.4721699704028701,-0.023879492373857114,-0.4712256555217721,-0.3797546539461282,-0.42549015473395013,-0.4712256555217721,-0.3797546539461282,-0.42206778934506467,-0.2805220794036687,-0.3883925445541584
sub04,CMJ,2,978,6.206002368174155,11.6525430839587,0.174567679665226,174.93488109061624,3.65539226649267,48.09726666437724,608.22,4.848903765078207,7.213353483841479,0.17110374809393292,-0.11788949960545578,1.044917717596615,-0.5120225885975594,0.14652734437188317,-0.6882501798665147,-0.4414525321261551,-0.5648513559963348,-0.6882501798665147,-0.4414525321261551,-0.42703488046351606,-0.31632250933342276,-0.4682650254474021
sub04,CMJ,3,1001,5.894806511776648,10.837404638882555,10.952099397209992,162.31205851113825,3.947103876115962,69.24743642308704,608.22,4.783948512872492,6.7177309741660896,0.2557641957191712,-0.35744031968001194,-3.043609244465054,-0.21112134715165568,-0.8391016788943876,-0.5113412203925467,-0.33088492399942376,-0.42111307219598526,-0.5113412203925467,-0.33088492399942376,-0.46049938911394755,-0.5106539636674323,-0.4533448742933376
sub04,DJ,1,824,8.984776730789184,7.518339715815193,0.5439882491225707,175.38653860313286,5.209765535085989,86.82942558476648,608.22,6.024325496141849,9.161170635896656,-0.5848583784969307,-1.3328387063028015,0.9047756147338816,-0.5227891430166615,-0.38392765327062806,0.25440190702196924,-0.23897083962587137,0.007715533698048935,0.25440190702196924,-0.23897083962587137,0.17853448231117508,0.4474082182792652,0.16034344199663453
